t,ue,rate_bps
6.7,1,1.38242e+07
6.7,2,2.87639e+07
6.7,3,2.18314e+07
6.7,4,2.39055e+07
6.7,5,4.9869e+07
6.7,6,1.06529e+08
6.7,7,7.14383e+06
6.7,8,1.72192e+08
6.7,9,900526
6.7,10,1.22857e+06
6.7,11,1.08041e+06
6.7,12,1.22782e+08
6.7,13,2.27601e+07
6.7,14,3.5836e+07
6.7,15,1.20876e+07
6.7,16,1.00984e+08
6.7,17,2.09914e+06
6.7,18,2.84136e+07
6.7,19,700137
6.7,20,1.60271e+06
6.7,21,5.17827e+06
6.7,22,1.25052e+08
6.7,23,1.06039e+08
6.7,24,8.22709e+07
6.7,25,185098
6.7,26,2.30127e+07
6.7,27,401.035
6.7,28,1.68574e+07
6.7,29,5.2361e+07
6.8,0,1.81133e+06
6.8,1,6.85265e+06
6.8,2,683469
6.8,3,9.02833e+07
6.8,4,873160
6.8,5,3.61293e+07
6.8,6,3.35582e+07
6.8,7,2.63896e+07
6.8,8,1.41014e+08
6.8,9,336362
6.8,10,55952.9
6.8,11,388974
6.8,12,1.53128e+07
6.8,13,811912
6.8,14,4.4773e+07
6.8,15,6.85596e+06
6.8,16,4.45198e+07
6.8,17,20604.5
6.8,18,4.90556e+07
6.8,19,1.45246e+07
6.8,20,135671
6.8,21,5.39639e+06
6.8,22,6.53858e+06
6.8,23,3.93238e+07
6.8,24,1.0577e+08
6.8,25,3.03111e+06
6.8,26,6.24777e+06
6.8,27,217123
6.8,28,3.71185e+06
6.8,29,2.90799e+06
6.9,0,5.09952e+06
6.9,1,415762
6.9,2,2.12045e+07
6.9,3,4.83857e+06
6.9,4,7.47375e+06
6.9,5,1.95314e+07
6.9,6,2.21886e+07
6.9,7,3.12778e+07
6.9,8,1.28586e+08
6.9,9,570857
6.9,10,3.14646e+06
6.9,11,1.68983e+06
6.9,12,1.50724e+06
6.9,13,3.38418e+06
6.9,14,9.19684e+07
6.9,15,1.51499e+07
6.9,16,8.22209e+07
6.9,17,6.80082e+06
6.9,18,4.9226e+06
6.9,19,314344
6.9,20,671599
6.9,21,1.62689e+07
6.9,22,3.30687e+06
6.9,23,100217
6.9,24,6.31596e+07
6.9,25,8.7844e+07
6.9,26,26290
6.9,27,4.04306e+07
6.9,28,2.26072e+07
6.9,29,362169
7,0,1.25047e+06
7,1,1.67191e+07
7,2,6.55938e+06
7,3,336288
7,4,7.70112e+07
7,5,3.44469e+07
7,6,1.05021e+07
7,7,1.36621e+07
7,8,6.85066e+07
7,9,2.43243e+06
7,10,6.8044e+07
7,11,8.66166e+06
7,12,1.45891e+07
7,13,2.56129e+07
7,14,1.18903e+07
7,15,3.56868e+06
7,16,1.3099e+08
7,17,161993
7,18,1.75299e+06
7,19,1.01657e+08
7,20,6928.57
7,21,4.57584e+07
7,22,2.5406e+06
7,23,8.40781e+06
7,24,9.13137e+07
7,25,361596
7,26,1.89993e+06
7,27,1.79225e+06
7,28,3.3061e+07
7,29,3.70948e+06
7.1,0,5.5266e+06
7.1,1,2.37834e+07
7.1,2,3.39804e+07
7.1,3,2.23058e+07
7.1,4,2.73887e+07
7.1,5,4.1398e+07
7.1,6,2.96798e+07
7.1,7,6.62243e+06
7.1,8,2.44518e+08
7.1,9,4.29844e+06
7.1,10,7.38454e+06
7.1,11,110060
7.1,12,1.11724e+07
7.1,13,2.70556e+07
7.1,14,495581
7.1,15,910205
7.1,16,5.05654e+07
7.1,17,263667
7.1,18,780405
7.1,19,1.45105e+07
7.1,20,1.58487e+06
7.1,21,2.01533e+07
7.1,22,2.24024e+06
7.1,23,1.21798e+08
7.1,24,2.32669e+07
7.1,25,1.26671e+07
7.1,26,919227
7.1,27,4.42799e+06
7.1,28,4.23555e+07
7.1,29,1.1046e+06
7.2,0,1.10375e+07
7.2,1,2.03474e+06
7.2,2,892754
7.2,3,327398
7.2,4,8.62451e+06
7.2,5,1.89535e+07
7.2,6,647566
7.2,7,1.59713e+07
7.2,8,2.03484e+08
7.2,9,96149.3
7.2,10,4.91654e+06
7.2,11,1.46974e+07
7.2,12,9.16356e+07
7.2,13,1.11861e+07
7.2,14,3.1188e+07
7.2,15,1.32232e+07
7.2,16,1.48002e+08
7.2,17,98196.2
7.2,18,5.25336e+07
7.2,19,4.33094e+07
7.2,20,11755.6
7.2,21,655087
7.2,22,1.61491e+06
7.2,23,1.52355e+08
7.2,24,1.9493e+07
7.2,25,8.29649e+06
7.2,26,1.07401e+08
7.2,27,2.06579e+07
7.2,28,2.54691e+07
7.2,29,1.31791e+07
7.3,0,1.08568e+07
7.3,1,2.40942e+07
7.3,2,486768
7.3,3,37231.5
7.3,4,2.66085e+07
7.3,5,5.80553e+06
7.3,6,8.48177e+06
7.3,7,2.18353e+07
7.3,8,5.85953e+07
7.3,9,1.07748e+06
7.3,10,1.29368e+06
7.3,11,2.03011e+07
7.3,12,1.8852e+06
7.3,13,3.84633e+07
7.3,14,1.4244e+06
7.3,15,5.11434e+06
7.3,16,2.05682e+08
7.3,17,651251
7.3,18,243677
7.3,19,4.37415e+06
7.3,20,4.06244e+06
7.3,21,1.07105e+07
7.3,22,4.95293e+07
7.3,23,3.09759e+07
7.3,24,5.40895e+07
7.3,25,1.47846e+07
7.3,26,1.02452e+06
7.3,27,872472
7.3,28,1.42169e+06
7.3,29,426758
7.4,0,1.9676e+06
7.4,1,6.22007e+07
7.4,2,785082
7.4,3,3.88811e+06
7.4,4,765083
7.4,5,5.69653e+07
7.4,6,3.08655e+07
7.4,7,2.39892e+07
7.4,8,1.86989e+08
7.4,9,5.71258e+06
7.4,10,6.26049e+06
7.4,11,44130.9
7.4,12,4.32651e+07
7.4,13,2.47797e+06
7.4,14,2.27614e+07
7.4,15,65448.4
7.4,16,4.54484e+07
7.4,17,3.95431e+06
7.4,18,1.65729e+07
7.4,19,5.60953e+07
7.4,20,7.5407e+06
7.4,21,1.38628e+08
7.4,22,1.04881e+08
7.4,23,6.06584e+07
7.4,24,5.94526e+07
7.4,25,1.4966e+06
7.4,26,2.37016e+06
7.4,27,5.71777e+06
7.4,28,483100
7.4,29,9.53345e+06
7.5,0,130560
7.5,1,1.05704e+07
7.5,2,1.14184e+07
7.5,3,1.87764e+06
7.5,4,1.12253e+06
7.5,5,8.5385e+06
7.5,6,637193
7.5,7,2.38948e+07
7.5,8,1.56095e+08
7.5,9,136621
7.5,10,320094
7.5,11,1.01389e+06
7.5,12,6.06465e+07
7.5,13,2.56065e+07
7.5,14,6.89617e+06
7.5,15,4.05055e+06
7.5,16,3.01035e+07
7.5,17,2.09912e+07
7.5,18,3.79798e+07
7.5,19,3.33673e+07
7.5,20,1.67047e+06
7.5,21,4.18738e+07
7.5,22,1.64054e+06
7.5,23,8.12331e+07
7.5,24,1.31496e+08
7.5,25,53454.1
7.5,26,3.37023e+07
7.5,27,1.64492e+07
7.5,28,937620
7.5,29,2.89633e+06
7.6,0,1.33277e+07
7.6,1,4.49422e+06
7.6,2,4.32106e+06
7.6,3,2.35291e+06
7.6,4,1.86662e+06
7.6,5,820192
7.6,6,2.11688e+06
7.6,7,9.93228e+06
7.6,8,2.33457e+08
7.6,9,73338.3
7.6,10,14521.5
7.6,11,8.36522e+06
7.6,12,1.04556e+06
7.6,13,7.40804e+06
7.6,14,3.03857e+07
7.6,15,3.37136e+06
7.6,16,5.25658e+07
7.6,17,2.60733e+06
7.6,18,5.44642e+06
7.6,19,4.27612e+06
7.6,20,3.04909e+07
7.6,21,7.25482e+07
7.6,22,5.48758e+06
7.6,23,7.56493e+07
7.6,24,1.06857e+08
7.6,25,6.45577e+06
7.6,26,95737.5
7.6,27,1.02536e+08
7.6,28,2.05044e+07
7.6,29,1.22056e+07
7.7,0,1.6263e+06
7.7,1,691648
7.7,2,2.35902e+07
7.7,3,2.01075e+06
7.7,4,3.03456e+07
7.7,5,1.14753e+07
7.7,6,5.73639e+06
7.7,7,3.38935e+06
7.7,8,1.2331e+08
7.7,9,238529
7.7,10,4.85724e+06
7.7,11,4.09004e+06
7.7,12,1.63864e+06
7.7,13,3.88321e+06
7.7,14,788356
7.7,15,1.79957e+06
7.7,16,6.64724e+07
7.7,17,8.70897e+06
7.7,18,5.86956e+06
7.7,19,738297
7.7,20,5994.36
7.7,21,1.41297e+07
7.7,22,9.15766e+06
7.7,23,8.14553e+07
7.7,24,3.03632e+07
7.7,25,2.10569e+06
7.7,26,3.95603e+06
7.7,27,955447
7.7,28,8.88625e+06
7.7,29,4.56415e+06
7.8,0,3.95204e+06
7.8,1,7.9837e+06
7.8,2,232839
7.8,3,7.41876e+06
7.8,4,8.4727e+07
7.8,5,2.34306e+06
7.8,6,76484.6
7.8,7,5.19595e+07
7.8,8,1.2172e+08
7.8,9,2.03238e+06
7.8,10,1.03016e+06
7.8,11,205482
7.8,12,5.49619e+06
7.8,13,3.06222e+07
7.8,14,1.99629e+06
7.8,15,5.12345e+06
7.8,16,6.96762e+07
7.8,17,5.15967e+07
7.8,18,4.23508e+07
7.8,19,99934.3
7.8,20,156504
7.8,21,1.46959e+07
7.8,22,8.26114e+06
7.8,23,1.04273e+08
7.8,24,1.13449e+08
7.8,25,1.7444e+07
7.8,26,3.35709e+07
7.8,27,549205
7.8,28,149045
7.8,29,1.60896e+07
7.9,0,5.00796e+06
7.9,1,1.70581e+06
7.9,2,1.5133e+06
7.9,3,1.62951e+06
7.9,4,1.95044e+07
7.9,5,6.39995e+06
7.9,6,2.30047e+07
7.9,7,1.02557e+07
7.9,8,3.95575e+07
7.9,9,1.3947e+07
7.9,10,1.483e+06
7.9,11,2.45617e+07
7.9,12,1.27932e+07
7.9,13,3.80113e+07
7.9,14,2.16421e+06
7.9,15,2.21804e+06
7.9,16,3.45835e+07
7.9,17,1.40818e+06
7.9,18,2.86139e+07
7.9,19,1.1262e+06
7.9,20,1.1643e+06
7.9,21,1.56326e+06
7.9,22,506246
7.9,23,1.86934e+08
7.9,24,1.47142e+08
7.9,25,1.55618e+06
7.9,26,1.23982e+06
7.9,27,274503
7.9,28,3.61694e+07
7.9,29,7.95281e+06
8,0,57793
8,1,8.98221e+06
8,2,1.75889e+07
8,3,588348
8,4,1.48852e+07
8,5,2.37707e+07
8,6,7.55861e+06
8,7,1.68795e+07
8,8,2.63918e+07
8,9,1.18912e+07
8,10,90734.6
8,11,482073
8,12,4.671e+06
8,13,1.44326e+07
8,14,2.47733e+07
8,15,7.80411e+07
8,16,7.65313e+07
8,17,139382
8,18,6.30056e+07
8,19,1.12473e+07
8,20,1.89322e+07
8,21,2.14251e+07
8,22,8.27873e+07
8,23,5.73094e+07
8,24,1.54101e+08
8,25,4.78658e+06
8,26,1.96695e+07
8,27,1.10772e+08
8,28,1.22024e+07
8,29,5.54784e+06
8.1,0,1.05958e+08
8.1,1,2.30206e+06
8.1,2,1.56515e+07
8.1,3,2.86324e+06
8.1,4,1.94654e+07
8.1,5,1.52024e+07
8.1,6,2.47062e+06
8.1,7,6.97178e+06
8.1,8,1.66339e+08
8.1,9,2.58195e+06
8.1,10,6.85118e+07
8.1,11,6.78847e+07
8.1,12,1.19674e+07
8.1,13,7.06695e+07
8.1,14,2.04825e+07
8.1,15,1.65249e+07
8.1,16,2.03149e+08
8.1,17,7.6648e+06
8.1,18,1.89403e+06
8.1,19,5.617e+06
8.1,20,10625.7
8.1,21,1.02851e+07
8.1,22,2.17162e+07
8.1,23,8.52901e+07
8.1,24,1.04176e+08
8.1,25,1.98237e+07
8.1,26,7.40335e+06
8.1,27,3.9574e+07
8.1,28,4.9952e+06
8.1,29,6.65854e+07
8.2,0,1.57388e+07
8.2,1,4.76905e+07
8.2,2,5.8821e+07
8.2,3,8.46555e+06
8.2,4,4.73882e+06
8.2,5,4.41803e+07
8.2,6,54404.2
8.2,7,4.73105e+07
8.2,8,9.60636e+07
8.2,9,2.45522e+06
8.2,10,441625
8.2,11,1.74952e+07
8.2,12,94159.1
8.2,13,1.01552e+08
8.2,14,3.37618e+07
8.2,15,9.32604e+06
8.2,16,1.43077e+08
8.2,17,7.21414e+06
8.2,18,316906
8.2,19,1.83228e+07
8.2,20,897520
8.2,21,3.38568e+06
8.2,22,5891.46
8.2,23,2.07091e+06
8.2,24,5.25878e+07
8.2,25,609012
8.2,26,5.44173e+07
8.2,27,447616
8.2,28,4.62703e+06
8.2,29,5.27699e+07
8.3,0,3.68158e+06
8.3,1,5.84995e+07
8.3,2,8.85364e+06
8.3,3,2.6465e+07
8.3,4,92100.9
8.3,5,5.98788e+07
8.3,6,2.42985e+06
8.3,7,2.07449e+06
8.3,8,1.12635e+08
8.3,9,2.22023e+06
8.3,10,399322
8.3,11,6.73515e+06
8.3,12,2.19565e+06
8.3,13,691600
8.3,14,8.52801e+07
8.3,15,284731
8.3,16,399460
8.3,17,4.60884e+06
8.3,18,3.28725e+07
8.3,19,6.29086e+07
8.3,20,478772
8.3,21,5.5409e+06
8.3,22,5.45238e+06
8.3,23,7.11728e+07
8.3,24,8.55282e+07
8.3,25,4.91987e+07
8.3,26,2.53216e+07
8.3,27,3.07023e+07
8.3,28,1.77399e+07
8.3,29,8.01481e+07
8.4,0,6.82198e+06
8.4,1,2.56231e+07
8.4,2,103309
8.4,3,1.4399e+07
8.4,4,9.6375e+06
8.4,5,2.96965e+07
8.4,6,1.39371e+07
8.4,7,1.02013e+06
8.4,8,1.35927e+08
8.4,9,258859
8.4,10,2.87702e+07
8.4,11,7.66553e+07
8.4,12,1.06371e+07
8.4,13,2.0691e+07
8.4,14,5.76408e+07
8.4,15,2.26071e+07
8.4,16,9.24338e+07
8.4,17,2.14234e+06
8.4,18,6.5218e+07
8.4,19,7.57902e+07
8.4,20,11321.3
8.4,21,1.96937e+06
8.4,22,770431
8.4,23,7.06108e+07
8.4,24,1.43657e+08
8.4,25,19874.8
8.4,26,880525
8.4,27,13119.5
8.4,28,1.25473e+08
8.4,29,7.86742e+07
8.5,0,136226
8.5,1,2.3361e+06
8.5,2,7.0664e+07
8.5,3,1.1815e+06
8.5,4,4.22645e+07
8.5,5,4.33623e+07
8.5,6,2.02599e+06
8.5,7,61626
8.5,8,8.04235e+07
8.5,9,1.1366e+06
8.5,10,1.25951e+07
8.5,11,1.38336e+07
8.5,12,3.33649e+07
8.5,13,2.37468e+07
8.5,14,7.39346e+07
8.5,15,1.07621e+06
8.5,16,4.53856e+07
8.5,17,1.79445e+06
8.5,18,5.9617e+07
8.5,19,5.33496e+07
8.5,20,246347
8.5,21,1.81024e+07
8.5,22,5.12043e+07
8.5,23,1.75521e+08
8.5,24,5.16995e+06
8.5,25,6.45678e+07
8.5,26,134316
8.5,27,4.07455e+07
8.5,28,4.69569e+07
8.5,29,1.43648e+06
8.6,0,520399
8.6,1,6.31994e+06
8.6,2,2.24585e+06
8.6,3,6.181e+06
8.6,4,1.2359e+07
8.6,5,7.64381e+07
8.6,6,467243
8.6,7,3.19041e+07
8.6,8,6.83649e+07
8.6,9,113220
8.6,10,7.62623e+06
8.6,11,2.05098e+07
8.6,12,1.92108e+06
8.6,13,1.09067e+07
8.6,14,6.31721e+06
8.6,15,1.37874e+07
8.6,16,6.86942e+07
8.6,17,1.76825e+06
8.6,18,2.04921e+07
8.6,19,1.65394e+06
8.6,20,5.01892e+06
8.6,21,1.54503e+07
8.6,22,5.38533e+06
8.6,23,4.82381e+07
8.6,24,5.12959e+07
8.6,25,54767.1
8.6,26,1.52259e+07
8.6,27,4.27366e+06
8.6,28,181090
8.6,29,1.37125e+07
8.7,0,104144
8.7,1,1.70479e+07
8.7,2,320143
8.7,3,1.29738e+07
8.7,4,8.58637e+06
8.7,5,5.54595e+06
8.7,6,3.84211e+06
8.7,7,1.32331e+06
8.7,8,1.68716e+08
8.7,9,2.02685e+06
8.7,10,83025.9
8.7,11,1.63804e+07
8.7,12,8.56522e+07
8.7,13,289388
8.7,14,2.43789e+07
8.7,15,643913
8.7,16,4.22243e+07
8.7,17,2.65758e+06
8.7,18,1.3673e+07
8.7,19,1.98659e+06
8.7,20,5.73402e+07
8.7,21,5.34779e+07
8.7,22,137165
8.7,23,1.05319e+07
8.7,24,1.45387e+07
8.7,25,737097
8.7,26,3.7285e+07
8.7,27,913223
8.7,28,3.71951e+07
8.7,29,1.04392e+07
8.8,0,2.74155e+07
8.8,1,3.86019e+07
8.8,2,1.37884e+06
8.8,3,552065
8.8,4,2.1928e+06
8.8,5,4.96037e+06
8.8,6,1.92422e+06
8.8,7,6.62625e+07
8.8,8,1.55467e+08
8.8,9,128893
8.8,10,2.16687e+07
8.8,11,9.47097e+06
8.8,12,1.41963e+07
8.8,13,1.42294e+07
8.8,14,3.97202e+07
8.8,15,1.29443e+07
8.8,16,5.68437e+07
8.8,17,4.09866e+06
8.8,18,1.58796e+07
8.8,19,7.8097e+06
8.8,20,97058.9
8.8,21,2.8314e+07
8.8,22,1.60678e+07
8.8,23,1.03806e+08
8.8,24,9.61422e+07
8.8,25,1.27039e+07
8.8,26,2.09537e+07
8.8,27,420032
8.8,28,2.17883e+07
8.8,29,1.44501e+06
8.9,0,1.03709e+06
8.9,1,4.62493e+07
8.9,2,202356
8.9,3,1.62545e+06
8.9,4,2.13216e+07
8.9,5,5.63322e+07
8.9,6,1.30293e+07
8.9,7,1.33896e+07
8.9,8,2.45163e+08
8.9,9,5.27647e+06
8.9,10,1.77239e+06
8.9,11,5.60076e+07
8.9,12,3.49699e+07
8.9,13,1.24333e+07
8.9,14,2.99902e+07
8.9,15,1.51171e+06
8.9,16,1.81326e+08
8.9,17,1.66299e+06
8.9,18,722535
8.9,19,2.28384e+07
8.9,20,3.27361e+06
8.9,21,727759
8.9,22,273801
8.9,23,7.80968e+07
8.9,24,1.27279e+08
8.9,25,2.48322e+07
8.9,26,1.64082e+07
8.9,27,1.08389e+07
8.9,28,6.04394e+07
8.9,29,816703
9,0,1.62692e+06
9,1,4.22951e+06
9,2,3.94233e+07
9,3,4.54435e+07
9,4,2.69498e+06
9,5,216268
9,6,4.10253e+06
9,7,1.82656e+07
9,8,4.32378e+07
9,9,2.88033e+07
9,10,2.16891e+06
9,11,3.60255e+06
9,12,2.05179e+07
9,13,1.16832e+06
9,14,1.29908e+06
9,15,4.34284e+07
9,16,1.00484e+08
9,17,4.77608e+06
9,18,5.08018e+07
9,19,3.05426e+07
9,20,1.83088e+07
9,21,1.59034e+06
9,22,2.63069e+06
9,23,7.8372e+07
9,24,1.49012e+08
9,25,9.3869e+06
9,26,2.11269e+07
9,27,1.25484e+06
9,28,4.84165e+07
9,29,4.42918e+06
9.1,0,5.18122e+06
9.1,1,3.28786e+07
9.1,2,4.06615e+06
9.1,3,1.04478e+07
9.1,4,4.78418e+07
9.1,5,1.00191e+07
9.1,6,3.06172e+06
9.1,7,4.5119e+07
9.1,8,7.28937e+07
9.1,9,1.77297e+06
9.1,10,362767
9.1,11,1.08542e+07
9.1,12,6.87953e+06
9.1,13,1.38079e+06
9.1,14,8.58342e+07
9.1,15,2.1094e+07
9.1,16,9.92498e+07
9.1,17,3.98966e+06
9.1,18,8.18271e+06
9.1,19,7.06891e+06
9.1,20,67696.2
9.1,21,2.27137e+06
9.1,22,4.46025e+06
9.1,23,3.53257e+07
9.1,24,1.3149e+08
9.1,25,451229
9.1,26,4.04914e+06
9.1,27,1.56333e+06
9.1,28,4.38723e+06
9.1,29,1.15894e+07
9.2,0,3.92278e+06
9.2,1,1.48427e+07
9.2,2,661125
9.2,3,2.09805e+07
9.2,4,9.09978e+06
9.2,5,3.15988e+06
9.2,6,1.56225e+06
9.2,7,1.53481e+07
9.2,8,1.78866e+08
9.2,9,36541.4
9.2,10,1.84507e+06
9.2,11,4.74136e+07
9.2,12,8.47254e+07
9.2,13,3.65656e+06
9.2,14,1.86012e+07
9.2,15,308308
9.2,16,7.06842e+07
9.2,17,3.5651e+06
9.2,18,5.16743e+07
9.2,19,6387.03
9.2,20,1.1478e+06
9.2,21,1.2636e+07
9.2,22,1.0452e+07
9.2,23,2.60242e+07
9.2,24,1.63744e+08
9.2,25,161722
9.2,26,1.94773e+06
9.2,27,2.54436e+07
9.2,28,8.59795e+06
9.2,29,2.64106e+07
9.3,0,774645
9.3,1,877456
9.3,2,2.82845e+07
9.3,3,6.1579e+06
9.3,4,1.70024e+06
9.3,5,4.34711e+07
9.3,6,2.24161e+07
9.3,7,4.59757e+07
9.3,8,5.91581e+07
9.3,9,737895
9.3,10,1.21906e+07
9.3,11,1.15741e+07
9.3,12,651891
9.3,13,7.84137e+06
9.3,14,3.81531e+06
9.3,15,9.39214e+06
9.3,16,7.66335e+07
9.3,17,117995
9.3,18,8.85189e+07
9.3,19,9.23597e+06
9.3,20,682522
9.3,21,2.4608e+07
9.3,22,4.50378e+07
9.3,23,2.02037e+07
9.3,24,4.82808e+07
9.3,25,1.57723e+07
9.3,26,9.55839e+07
9.3,27,160196
9.3,28,2.40582e+07
9.3,29,2.27129e+07
9.4,0,3.6746e+07
9.4,1,364955
9.4,2,7.79897e+06
9.4,3,2.98151e+06
9.4,4,1.12741e+07
9.4,5,8.27507e+07
9.4,6,1.69045e+07
9.4,7,787701
9.4,8,5.40368e+07
9.4,9,141057
9.4,10,1.52149e+07
9.4,11,1.59313e+07
9.4,12,4.47743e+07
9.4,13,9.93707e+06
9.4,14,7.68159e+07
9.4,15,1.25229e+06
9.4,16,1.10649e+08
9.4,17,8.86531e+06
9.4,18,5.89615e+06
9.4,19,1.44897e+07
9.4,20,439525
9.4,21,2.3153e+07
9.4,22,8.1842e+06
9.4,23,1.45784e+08
9.4,24,4.71515e+06
9.4,25,2.12232e+06
9.4,26,3.98588e+07
9.4,27,166742
9.4,28,1.3674e+07
9.4,29,7.48693e+07
9.5,0,1.13308e+06
9.5,1,3.4008e+06
9.5,2,1.17684e+07
9.5,3,4.36925e+07
9.5,4,387904
9.5,5,1.04763e+08
9.5,6,2.96088e+06
9.5,7,1.00788e+07
9.5,8,9.6387e+07
9.5,9,224213
9.5,10,431044
9.5,11,2.52127e+06
9.5,12,4.79818e+06
9.5,13,4.83003e+06
9.5,14,3.44131e+07
9.5,15,6.6376e+06
9.5,16,1.03729e+08
9.5,17,3.53509e+06
9.5,18,1.20973e+06
9.5,19,1.08187e+06
9.5,20,736420
9.5,21,9.76897e+07
9.5,22,1.12705e+07
9.5,23,9.85717e+07
9.5,24,8.32735e+07
9.5,25,2.10674e+06
9.5,26,271017
9.5,27,99322
9.5,28,1.43414e+07
9.5,29,378655
9.6,0,5.32904e+06
9.6,1,9.40324e+06
9.6,2,1.52112e+06
9.6,3,5.73103e+06
9.6,4,2.70256e+07
9.6,5,3.29548e+07
9.6,6,768350
9.6,7,8.14729e+06
9.6,8,2.6691e+07
9.6,9,1.23816e+06
9.6,10,283600
9.6,11,368072
9.6,12,5.40205e+06
9.6,13,3.25123e+07
9.6,14,714353
9.6,15,3.44933e+07
9.6,16,1.06543e+08
9.6,17,2.79489e+07
9.6,18,6.42418e+07
9.6,19,1.52566e+07
9.6,20,2.10398e+06
9.6,21,644639
9.6,22,1.09521e+07
9.6,23,7.21389e+06
9.6,24,2.31526e+07
9.6,25,3.97699e+06
9.6,26,7.33935e+06
9.6,27,1.39149e+06
9.6,28,8.17904e+06
9.6,29,2.5146e+07
9.7,0,45490.3
9.7,1,1.87717e+06
9.7,2,1.56167e+06
9.7,3,1.15775e+08
9.7,4,8.16726e+07
9.7,5,324361
9.7,6,3.65669e+06
9.7,7,506040
9.7,8,1.75644e+08
9.7,9,6.59294e+06
9.7,10,3.29808e+07
9.7,11,2.8793e+06
9.7,12,3.52568e+07
9.7,13,7.37415e+06
9.7,14,4.33813e+06
9.7,15,1.16061e+06
9.7,16,1.06972e+08
9.7,17,322926
9.7,18,3.19982e+07
9.7,19,1.21315e+07
9.7,20,1.14197e+06
9.7,21,2.36676e+06
9.7,22,1.01667e+07
9.7,23,1.66191e+07
9.7,24,4.67654e+06
9.7,25,5.65018e+06
9.7,26,379446
9.7,27,2.73214e+06
9.7,28,2.86309e+06
9.7,29,2.90162e+07
9.8,0,4.25687e+06
9.8,1,3.04053e+07
9.8,2,1.02136e+07
9.8,3,353554
9.8,4,3.24265e+07
9.8,5,1.66737e+06
9.8,6,2.56978e+06
9.8,7,2.29853e+06
9.8,8,2.47165e+08
9.8,9,172367
9.8,10,26327
9.8,11,88478.4
9.8,12,3.18862e+07
9.8,13,4.01971e+06
9.8,14,999031
9.8,15,2.64973e+07
9.8,16,1.0545e+08
9.8,17,1.79636e+07
9.8,18,1.08693e+08
9.8,19,1.44977e+07
9.8,20,1.31087e+06
9.8,21,3.84136e+06
9.8,22,1.51661e+07
9.8,23,9.19135e+07
9.8,24,8.47999e+07
9.8,25,299771
9.8,26,1.24214e+07
9.8,27,6.88569e+06
9.8,28,5.51758e+06
9.8,29,1.20262e+07
9.9,0,1.26904e+07
9.9,1,4.27653e+06
9.9,2,274857
9.9,3,2.54103e+07
9.9,4,9.33964e+06
9.9,5,2.45306e+07
9.9,6,1.2914e+07
9.9,7,7.55673e+07
9.9,8,1.18702e+08
9.9,9,254676
9.9,10,244852
9.9,11,952493
9.9,12,2.11723e+06
9.9,13,170626
9.9,14,4.90256e+06
9.9,15,7.56988e+07
9.9,16,1.61324e+08
9.9,17,2.16722e+07
9.9,18,8.90769e+06
9.9,19,8.75735e+07
9.9,20,2.53564e+06
9.9,21,1.67548e+06
9.9,22,2.20971e+07
9.9,23,2.87459e+07
9.9,24,1.10439e+08
9.9,25,3.31351e+06
9.9,26,8.59376e+06
9.9,27,932566
9.9,28,1.42189e+06
9.9,29,5.3171e+07
